MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:54:34)

Data:
Time,Channel 1,Channel 2
0.154,0.15383911,0.03553772
0.155,0.11000061,0.013504028
0.156,0.12521362,0.028945923
0.157,0.12594604,0.026382446
0.158,0.10055542,0.012023926
0.159,0.15800476,0.0033798216
0.16,0.070358276,-0.0024948122
0.161,0.1791687,0.0055084226
0.162,0.077133178,0.049957275
0.163,0.16261291,0.055007934
0.164,0.078048706,0.055854797
0.165,0.16337585,0.096176147
0.166,0.084259033,0.078155517
0.167,0.15646362,0.061805725
0.168,0.10787964,0.089469909
0.169,0.13772583,0.046005249
0.17,0.12271118,0.025382995
0.171,0.11245727,0.038497925
0.172,0.15385437,0.035453796
0.173,0.080413818,0.034866333
0.174,0.18119812,0.041488647
0.175,0.078491211,0.029380798
0.176,0.17047119,0.024673462
0.177,0.081344604,0.03465271
0.178,0.16978455,0.027481079
0.179,0.080093383,0.0086135862
0.18,0.16018677,0.0064392088
0.181,0.10360718,0.017562866
0.182,0.14897156,0.048873901
0.183,0.11955261,0.06161499
0.184,0.11672974,0.066230774
0.185,0.15197754,0.096298218
0.186,0.081451416,0.088546753
0.187,0.18231201,0.069854736
0.188,0.084121704,0.089431762
0.189,0.17584228,0.046279907
0.19,0.081405639,0.027900696
0.191,0.17263794,0.040786743
0.192,0.084075927,0.033981323
0.193,0.16468811,0.036605835
0.194,0.10456848,0.042190552
0.195,0.14970398,0.035079956
0.196,0.12190247,0.023765564
0.197,0.12692261,0.040023804
0.198,0.15449524,0.030654907
0.199,0.086318969,0.013366699
0.2,0.17837524,0.015319824
0.201,0.083953857,0.026794433
0.202,0.17715454,0.050857544
0.203,0.088806152,0.070785522
0.204,0.177948,0.074279785
0.205,0.089004516,0.097442627
0.206,0.15956116,0.098052978
0.207,0.10614014,0.074951172
0.208,0.15318298,0.090316772
0.209,0.12554932,0.058708191
0.21,0.12956238,0.042167663
0.211,0.15733337,0.04246521
0.212,0.089279174,0.049880981
0.213,0.18209839,0.046722412
0.214,0.084823608,0.047538757
0.215,0.17857361,0.041244507
0.216,0.087310791,0.037155151
0.217,0.17944336,0.042800903
0.218,0.091506958,0.036636352
0.219,0.16822815,0.022529602
0.22,0.10586548,0.011054992
0.221,0.14799499,0.030776977
0.222,0.13082886,0.060821533
0.223,0.13102722,0.069572449
0.224,0.16674805,0.078475952
0.225,0.090637207,0.10942841
0.226,0.18765259,0.093666076
0.227,0.0831604,0.080955505
0.228,0.18069458,0.095870971
0.229,0.095840454,0.052055359
0.23,0.18708801,0.045829773
0.231,0.097961425,0.042678833
0.232,0.17233276,0.051254272
0.233,0.10580444,0.053504944
0.234,0.15744019,0.043243408
0.235,0.12722778,0.041069031
0.236,0.13671875,0.044296264
0.237,0.16641235,0.038322449
0.238,0.099578857,0.04901886
0.239,0.18902588,0.026527405
0.24,0.092529296,0.013168335
0.241,0.18338013,0.03653717
0.242,0.093460083,0.065093994
0.243,0.1882782,0.068161011
0.244,0.10107422,0.083648681
0.245,0.17776489,0.1104126
0.246,0.10823059,0.09413147
0.247,0.16427612,0.090248108
0.248,0.12271118,0.09828186
0.249,0.14907837,0.053894043
0.25,0.15760803,0.05519104
0.251,0.11471558,0.055236816
0.252,0.18832397,0.049476623
0.253,0.092056274,0.059623718
0.254,0.18705749,0.056625366
0.255,0.096755981,0.042648315
0.256,0.19242859,0.049789429
0.257,0.099746704,0.047698974
0.258,0.18391418,0.041564941
0.259,0.11244202,0.029197693
0.26,0.17132568,0.023590088
0.261,0.12263489,0.03011322
0.262,0.15481567,0.071762085
0.263,0.15589905,0.076141357
0.264,0.11523437,0.077751159
0.265,0.19259644,0.11500549
0.266,0.099197387,0.10114288
0.267,0.18807983,0.079170227
0.268,0.095520019,0.10179901
0.269,0.19322205,0.058738708
0.27,0.10075378,0.048355102
0.271,0.19165039,0.058433533
0.272,0.11560059,0.050109863
0.273,0.17922974,0.055198669
0.274,0.11869812,0.06098938
0.275,0.16120911,0.037590027
0.276,0.15422058,0.049575805
0.277,0.13050842,0.053359985
0.278,0.18858337,0.034263611
0.279,0.10610962,0.028465271
0.28,0.19387817,0.024917602
0.281,0.10275269,0.028762817
0.282,0.19633484,0.074958801
0.283,0.10481262,0.076782226
0.284,0.19195557,0.077438354
0.285,0.11868286,0.11817932
0.286,0.181427,0.10492706
0.287,0.12454224,0.078598022
0.288,0.16802978,0.1056366
0.289,0.14810181,0.058891296
0.29,0.13438415,0.048271179
0.291,0.1885376,0.06022644
0.292,0.11369324,0.058120727
0.293,0.19828796,0.053138733
0.294,0.10411072,0.064041137
0.295,0.19688415,0.04800415
0.296,0.1056366,0.043647766
0.297,0.19992065,0.063293457
0.298,0.12290955,0.044174194
0.299,0.18852234,0.028617859
0.3,0.1257019,0.029869079
0.301,0.17477417,0.03565216
