MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],49.599998474
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,500
Start Time,System.DateTime (12/03/2021 15:28:50)

Data:
Time,Channel 1,Channel 2
0.000133,0.077499389,-0.025154114
0.000134,0.074584961,-0.022064209
0.000135,0.077438354,-0.020126343
0.000136,0.084686279,-0.018165589
0.000137,0.099227905,-0.017700196
0.000138,0.11775207,-0.017799378
0.000139,0.13925171,-0.019180298
0.00014,0.15832519,-0.021217346
0.000141,0.17100525,-0.023803711
0.000142,0.17605591,-0.025672913
0.000143,0.17755127,-0.028083801
0.000144,0.1802063,-0.030838013
0.000145,0.18202209,-0.032524109
0.000146,0.18167114,-0.035522461
0.000147,0.17222595,-0.037124634
0.000148,0.14968872,-0.03755188
0.000149,0.12872314,-0.036468506
0.00015,0.11157227,-0.035278321
0.000151,0.095932006,-0.033157349
0.000152,0.084823608,-0.030769348
0.000153,0.07963562,-0.028022766
0.000154,0.077926635,-0.026062012
0.000155,0.080291748,-0.023223877
0.000156,0.07836914,-0.021362305
0.000157,0.081222534,-0.019172669
0.000158,0.096176147,-0.018188477
0.000159,0.11712646,-0.018447876
0.00016,0.13720703,-0.019393921
0.000161,0.15312195,-0.021316529
0.000162,0.1652832,-0.023551941
0.000163,0.17393494,-0.025260926
0.000164,0.1783905,-0.027717591
0.000165,0.17826843,-0.029800415
0.000166,0.17710876,-0.03175354
0.000167,0.17947388,-0.033622742
0.000168,0.17388916,-0.035873413
0.000169,0.15853882,-0.036445618
0.00017,0.13816833,-0.035835266
0.000171,0.11262512,-0.034225464
0.000172,0.095916748,-0.031585694
0.000173,0.090454101,-0.029190064
0.000174,0.085540771,-0.026908875
0.000175,0.078964233,-0.024604798
0.000176,0.073974609,-0.021278382
0.000177,0.075027465,-0.0185318
0.000178,0.082595825,-0.016487122
0.000179,0.095336914,-0.015342713
0.00018,0.11436462,-0.014595032
0.000181,0.13589477,-0.015487671
0.000182,0.1582489,-0.017555237
0.000183,0.17224121,-0.019844055
0.000184,0.17611694,-0.021163941
0.000185,0.17881775,-0.023132324
0.000186,0.18424988,-0.025558472
0.000187,0.18676758,-0.027877808
0.000188,0.18789673,-0.030685425
0.000189,0.177948,-0.031692505
0.00019,0.16210937,-0.032272339
0.000191,0.14059448,-0.03150177
0.000192,0.11935425,-0.029907227
0.000193,0.1026001,-0.02709198
0.000194,0.088684082,-0.024291992
0.000195,0.083847045,-0.021728516
0.000196,0.083801269,-0.01902771
0.000197,0.081848144,-0.016265869
0.000198,0.080688476,-0.01374054
0.000199,0.084991455,-0.011482239
0.0002,0.10006714,-0.0094833376
0.000201,0.12155151,-0.0097579958
0.000202,0.14135742,-0.010353089
0.000203,0.16085815,-0.011795044
