MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-005
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (10/03/2021 13:39:00)

Data:
Time,Channel 1,Channel 2
-0,0.20999145,-0.087158203
1E-005,0.20898437,0.056221008
2E-005,0.21127319,-0.082862854
3E-005,0.20877075,0.051063537
4E-005,0.21896362,-0.060440064
5E-005,0.20423889,0.026878357
6E-005,0.22000122,-0.037765503
7E-005,0.19223022,-0.027442932
8E-005,0.22085571,0.018356323
9E-005,0.1973114,-0.056945801
0.0001,0.22036743,0.050315857
0.00011,0.20545959,-0.095291138
0.00012,0.20730591,0.059402466
0.00013,0.20423889,-0.096000672
0.00014,0.2061615,0.080215454
0.00015,0.21266174,-0.083335877
0.00016,0.20700073,0.066116333
0.00017,0.2061615,-0.08670044
0.00018,0.20124817,0.045417785
0.00019,0.20327759,-0.08128357
0.0002,0.20455933,0.05619812
0.00021,0.21139526,-0.078063965
0.00022,0.20407104,0.044319153
0.00023,0.20713806,-0.073257447
0.00024,0.19503784,0.034515381
0.00025,0.20803833,-0.055908203
0.00026,0.19303894,-0.00078582785
0.00027,0.21412659,-0.0063629153
0.00028,0.1917572,-0.056823731
0.00029,0.21286011,0.039337158
0.0003,0.19055176,-0.09715271
0.00031,0.20317078,0.065582275
0.00032,0.19949341,-0.096412659
0.00033,0.2013855,0.066200256
0.00034,0.20504761,-0.091384888
0.00035,0.1960907,0.052406311
0.00036,0.20193481,-0.082611084
0.00037,0.19235229,0.0442276
0.00038,0.2010498,-0.065132141
0.00039,0.20042419,0.046669006
0.0004,0.19772339,-0.08833313
0.00041,0.19755554,0.039154053
0.00042,0.19493103,-0.08531189
0.00043,0.18948364,0.038871765
0.00044,0.20407104,-0.053024292
0.00045,0.19104004,0.011978149
0.00046,0.20877075,-0.030738831
0.00047,0.17770386,-0.044494629
0.00048,0.20475769,0.030189514
0.00049,0.1824646,-0.081184387
0.0005,0.19662476,0.053894043
0.00051,0.1915741,-0.10549927
0.00052,0.19303894,0.053535461
0.00053,0.19805908,-0.09715271
0.00054,0.18951416,0.058380127
0.00055,0.19195557,-0.080818176
0.00056,0.18748474,0.054298401
0.00057,0.19290161,-0.069274903
0.00058,0.19203186,0.035690307
0.00059,0.18630981,-0.094284058
0.0006,0.18634033,0.044006347
0.00061,0.18911743,-0.080413819
0.00062,0.18716431,0.053115845
0.00063,0.19638061,-0.076034546
0.00064,0.18322754,0.018577575
0.00065,0.19219971,-0.054832459
0.00066,0.17410278,-0.023986817
0.00067,0.19613647,0.0095825193
0.00068,0.1754303,-0.066696167
0.00069,0.19448852,0.042518616
0.0007,0.18153381,-0.1072998
0.00071,0.1864624,0.040786743
0.00072,0.18302917,-0.093276978
0.00073,0.18119812,0.057006836
0.00074,0.18759155,-0.080284119
0.00075,0.17951965,0.043640137
0.00076,0.18266296,-0.088478089
0.00077,0.1783905,0.030822754
0.00078,0.17903137,-0.089965821
0.00079,0.18251038,0.04788208
0.0008,0.17758179,-0.091888428
0.00081,0.18031311,0.047470093
0.00082,0.18269348,-0.094055176
0.00083,0.17703247,0.02432251
0.00084,0.18315124,-0.06502533
0.00085,0.16491699,-0.0028152468
0.00086,0.19213867,-0.0091018679
0.00087,0.16874695,-0.045753479
0.00088,0.18714905,0.011947632
0.00089,0.16740417,-0.10176086
0.0009,0.17541504,0.04737854
0.00091,0.17732239,-0.08694458
0.00092,0.17747498,0.055213928
0.00093,0.17892456,-0.0991745
0.00094,0.17024231,0.037910461
0.00095,0.17457581,-0.085273743
0.00096,0.16969299,0.038475036
0.00097,0.16943359,-0.083679199
0.00098,0.17417908,0.040214538
0.00099,0.17214966,-0.094306946
0.001,0.17282104,0.032279968
0.00101,0.17193603,-0.10327148
0.00102,0.16429138,0.039535522
0.00103,0.17349243,-0.067123413
0.00104,0.16311645,0.016159057
0.00105,0.17759705,-0.040786743
0.00106,0.15339661,-0.055648804
0.00107,0.17527771,0.0090637205
0.00108,0.15509033,-0.094177246
0.00109,0.17282104,0.045547485
0.0011,0.16633606,-0.093208313
0.00111,0.17080688,0.052177429
0.00112,0.16828918,-0.10850525
0.00113,0.15786743,0.04132843
0.00114,0.16438293,-0.088096619
0.00115,0.15914917,0.051170349
0.00116,0.16905212,-0.085510254
0.00117,0.16459656,0.036697387
0.00118,0.15872192,-0.11245728
0.00119,0.161026,0.043197632
0.0012,0.16101074,-0.097251892
0.00121,0.15835571,0.048980713
0.00122,0.16778564,-0.080467224
0.00123,0.15338135,0.0090484617
0.00124,0.17024231,-0.0651474
0.00125,0.14353943,-0.033370972
0.00126,0.16656494,-0.012832642
0.00127,0.14550781,-0.064628601
0.00128,0.16906738,0.03465271
0.00129,0.15394592,-0.11309052
0.0013,0.15472412,0.039207458
0.00131,0.15388489,-0.10801697
0.00132,0.1532135,0.056915283
0.00133,0.15541077,-0.098892212
0.00134,0.15267944,0.041976929
0.00135,0.1570282,-0.10121155
0.00136,0.15263367,0.033042908
0.00137,0.1492157,-0.092971802
0.00138,0.14968872,0.04359436
0.00139,0.15370178,-0.092575073
0.0014,0.1509552,0.042182922
0.00141,0.15655518,-0.10323334
0.00142,0.14254761,0.014915466
0.00143,0.1552887,-0.062194824
0.00144,0.1395874,-0.0046539309
0.00145,0.16104126,-0.017654419
0.00146,0.13581848,-0.067390442
0.00147,0.16030884,0.017211914
0.00148,0.13993835,-0.11630249
0.00149,0.1493988,0.039680481
0.0015,0.14579773,-0.10523987
0.00151,0.14901733,0.06741333
0.00152,0.15383911,-0.10365295
0.00153,0.13928223,0.033004761
0.00154,0.14480591,-0.11605072
0.00155,0.13729858,0.042503357
0.00156,0.14233398,-0.098266602
0.00157,0.14421082,0.044700622
0.00158,0.14273071,-0.10971069
0.00159,0.1414032,0.030975342
0.0016,0.14022827,-0.10616303
0.00161,0.13282776,0.01725769
0.00162,0.14756775,-0.064277649
0.00163,0.13352966,0.0094146726
0.00164,0.15124512,-0.044601441
0.00165,0.12286377,-0.057815552
0.00166,0.14547729,0.0012741087
0.00167,0.12692261,-0.092956543
0.00168,0.14170837,0.037162781
0.00169,0.13972473,-0.10444641
0.0017,0.14089966,0.057876587
0.00171,0.13824463,-0.11437225
0.00172,0.13082886,0.038352966
0.00173,0.13574219,-0.10899353
0.00174,0.13119507,0.043731689
0.00175,0.14059448,-0.087593079
0.00176,0.13346863,0.025863647
0.00177,0.1333313,-0.10306549
0.00178,0.12579346,0.026992798
0.00179,0.13111877,-0.097389221
0.0018,0.12539673,0.020561218
0.00181,0.13980102,-0.079750061
0.00182,0.12692261,0.0049133299
0.00183,0.13641357,-0.061050415
0.00184,0.11282349,-0.038925171
0.00185,0.13973999,-0.0016326906
0.00186,0.11553955,-0.079315186
0.00187,0.13890076,0.029129028
0.00188,0.11997986,-0.12310028
0.00189,0.12741089,0.041397095
0.0019,0.12730408,-0.10972595
0.00191,0.12356567,0.055923462
0.00192,0.13444519,-0.095932007
0.00193,0.12353516,0.046043396
0.00194,0.13020325,-0.099105835
0.00195,0.1184845,0.018486023
0.00196,0.11985779,-0.09980011
0.00197,0.12001038,0.025863647
0.00198,0.12059021,-0.091629029
0.00199,0.12394714,0.024795532
0.002,0.12826538,-0.090126038
0.00201,0.11450195,0.004219055
0.00202,0.12623596,-0.068191529
0.00203,0.10585022,-0.0095062258
0.00204,0.13204956,-0.019866944
0.00205,0.11044311,-0.060661316
0.00206,0.12918091,0.0064086912
0.00207,0.11074829,-0.10947418
0.00208,0.1181488,0.034057617
0.00209,0.11804199,-0.10630798
0.0021,0.11872864,0.05607605
0.00211,0.12185669,-0.099967957
0.00212,0.1136322,0.031845093
0.00213,0.11689758,-0.093475342
0.00214,0.10835266,0.013641357
0.00215,0.11572266,-0.086982727
0.00216,0.1126709,0.025444031
0.00217,0.1187439,-0.09010315
0.00218,0.11099243,0.019859314
0.00219,0.11407471,-0.096389771
0.0022,0.10435486,0.018692016
0.00221,0.11526489,-0.073417664
0.00222,0.10583496,-0.0013580324
0.00223,0.12562561,-0.035591126
0.00224,0.099578857,-0.051856995
0.00225,0.1187439,-0.0080032351
0.00226,0.093673706,-0.098564148
0.00227,0.1126709,0.037162781
0.00228,0.10595703,-0.10010529
0.00229,0.11352539,0.036178589
0.0023,0.11410522,-0.10471344
0.00231,0.10240173,0.035675049
0.00232,0.10810852,-0.095199585
0.00233,0.10281372,0.031921387
0.00234,0.11491394,-0.07737732
0.00235,0.10745239,0.016662597
0.00236,0.10314941,-0.10186005
0.00237,0.10101318,0.0083312986
0.00238,0.10310364,-0.084732056
0.00239,0.10012817,0.021438598
0.0024,0.11044311,-0.083847046
0.00241,0.097381591,-0.0010757448
0.00242,0.11083984,-0.06578064
0.00243,0.087768554,-0.025535584
0.00244,0.10850525,-0.021812439
0.00245,0.08757019,-0.072486878
0.00246,0.10881042,0.022689819
0.00247,0.098373413,-0.10564423
0.00248,0.10385132,0.032745361
0.00249,0.1008606,-0.11051178
0.0025,0.09727478,0.051116943
0.00251,0.10162353,-0.086959839
0.00252,0.095733642,0.039199829
0.00253,0.10641479,-0.085754395
0.00254,0.094436645,0.0059127806
0.00255,0.097442627,-0.092948914
0.00256,0.096984863,0.022880554
0.00257,0.09991455,-0.084968567
0.00258,0.099853515,0.031074524
0.00259,0.10075378,-0.099822998
0.0026,0.091308593,0.010307312
0.00261,0.097244262,-0.079124451
0.00262,0.081680297,-0.011703491
0.00263,0.1065979,-0.033088684
0.00264,0.08114624,-0.064422608
0.00265,0.10641479,0.0059967039
0.00266,0.082397461,-0.10515595
0.00267,0.095046997,0.031044006
0.00268,0.090713501,-0.09614563
0.00269,0.092880249,0.046646118
0.0027,0.097183227,-0.095985413
0.00271,0.088211059,0.028686523
0.00272,0.092697143,-0.097900391
0.00273,0.086212158,0.021484375
0.00274,0.090240478,-0.081169129
0.00275,0.093124389,0.034240722
0.00276,0.092132568,-0.087860108
0.00277,0.095046997,0.03199768
0.00278,0.090988159,-0.10993958
0.00279,0.081512451,0.020225525
0.0028,0.095367431,-0.078773499
0.00281,0.082000732,0.011802673
0.00282,0.10055542,-0.053237915
0.00283,0.077468872,-0.040962219
0.00284,0.094833374,-0.019515991
0.00285,0.074523925,-0.092605591
0.00286,0.089736938,0.031539917
0.00287,0.086776733,-0.10227966
0.00288,0.092346191,0.04762268
0.00289,0.090835571,-0.10822296
0.0029,0.083862304,0.035316467
0.00291,0.083953857,-0.10028076
0.00292,0.078857421,0.036346435
0.00293,0.089157104,-0.077735901
0.00294,0.084899902,0.020645141
0.00295,0.084350586,-0.10874176
0.00296,0.083480835,0.028305054
0.00297,0.083953857,-0.10283661
0.00298,0.082626342,0.043106079
0.00299,0.087860107,-0.082077027
0.003,0.079071045,0.015296936
0.00301,0.089477539,-0.070518494
0.00302,0.069229126,-0.032844544
0.00303,0.092041015,-0.027412415
0.00304,0.067047119,-0.068084717
0.00305,0.091171264,0.02406311
0.00306,0.077316284,-0.099250794
0.00307,0.084991455,0.036117554
0.00308,0.082199096,-0.11408234
0.00309,0.073944091,0.042182922
0.0031,0.082199096,-0.090133667
0.00311,0.07572937,0.041877746
0.00312,0.084640503,-0.090393067
0.00313,0.079803466,0.022727966
0.00314,0.075500488,-0.10103607
0.00315,0.077804565,0.03604126
0.00316,0.078430175,-0.086647034
0.00317,0.07987976,0.040031433
0.00318,0.083480835,-0.08594513
0.00319,0.073410034,0.012939453
0.0032,0.083847045,-0.078842163
0.00321,0.065078735,-0.0076599123
0.00322,0.08718872,-0.025856018
0.00323,0.067398071,-0.042373657
0.00324,0.086242675,0.0099945066
0.00325,0.068481445,-0.10400391
0.00326,0.075942993,0.030570984
0.00327,0.074371337,-0.1180954
0.00328,0.076080322,0.057159424
0.00329,0.081573486,-0.082695008
0.0033,0.075836181,0.03981781
0.00331,0.080245971,-0.095031738
0.00332,0.069412231,0.023742676
0.00333,0.074874878,-0.078018189
0.00334,0.074386596,0.037910461
0.00335,0.077346801,-0.093917847
0.00336,0.077896118,0.029869079
0.00337,0.074951171,-0.099403382
0.00338,0.071884155,0.025459289
0.00339,0.079910278,-0.073348999
0.0034,0.065567016,0.016647339
0.00341,0.083724975,-0.036849976
0.00342,0.06022644,-0.043518067
0.00343,0.08543396,-0.0079803469
0.00344,0.05921936,-0.084182739
0.00345,0.075592041,0.031524658
0.00346,0.073364257,-0.08896637
0.00347,0.07824707,0.049499512
0.00348,0.080200195,-0.095558167
0.00349,0.067001342,0.033676147
0.0035,0.073181152,-0.093154907
0.00351,0.066375732,0.039627075
0.00352,0.0753479,-0.069015503
0.00353,0.074569702,0.02444458
0.00354,0.07321167,-0.088607788
0.00355,0.07206726,0.02078247
0.00356,0.068756103,-0.085731507
0.00357,0.065231323,0.02835083
0.00358,0.077514648,-0.072715759
0.00359,0.067138671,0.018203735
0.0036,0.080352783,-0.056724549
0.00361,0.057647705,-0.028800965
0.00362,0.078018188,-0.015914917
0.00363,0.058135986,-0.056381226
0.00364,0.078002929,0.032104492
0.00365,0.066986084,-0.094223023
0.00366,0.077026367,0.043121338
0.00367,0.069900512,-0.10343933
0.00368,0.069915771,0.036048889
0.00369,0.072418212,-0.079162598
0.0037,0.070663452,0.043441772
0.00371,0.077667236,-0.063545227
0.00372,0.069396972,0.018371582
0.00373,0.070343017,-0.083999634
0.00374,0.067016601,0.02910614
0.00375,0.066787719,-0.084388733
0.00376,0.072616577,0.036026001
0.00377,0.076004028,-0.083129883
0.00378,0.068984985,0.017143249
0.00379,0.071807861,-0.06539917
0.0038,0.060928344,-0.0034637453
0.00381,0.078460693,-0.025543213
0.00382,0.057525634,-0.035385132
0.00383,0.08203125,0.0040740965
0.00384,0.058761596,-0.091445923
0.00385,0.072357177,0.028381347
0.00386,0.068511962,-0.089309693
0.00387,0.071273803,0.044273376
0.00388,0.075042724,-0.083137512
0.00389,0.070388794,0.046546936
0.0039,0.073593139,-0.075134278
0.00391,0.065109253,0.029212951
0.00392,0.066635131,-0.083786011
0.00393,0.068603515,0.033462524
0.00394,0.069458007,-0.07233429
0.00395,0.073867797,0.034683227
0.00396,0.074432373,-0.081451416
0.00397,0.062789917,0.025695801
0.00398,0.071258545,-0.072250366
0.00399,0.064590454,0.024116516
0.004,0.080718994,-0.048057556
0.00401,0.063140869,-0.016769409
0.00402,0.080200195,-0.014297486
0.00403,0.058227539,-0.060905457
0.00404,0.074295044,0.026397705
0.00405,0.064666748,-0.083381653
0.00406,0.07395935,0.051933288
0.00407,0.073516845,-0.085464478
0.00408,0.069900512,0.03578186
0.00409,0.068878173,-0.083488465
0.0041,0.061828613,0.032608032
0.00411,0.074981689,-0.059677124
0.00412,0.069732666,0.04057312
0.00413,0.073120117,-0.075271607
0.00414,0.069747924,0.033370971
0.00415,0.066925048,-0.086982727
0.00416,0.068878173,0.041770935
0.00417,0.0728302,-0.073661804
0.00418,0.070571899,0.041793823
0.00419,0.07925415,-0.059799195
0.0042,0.062057495,-0.0021514895
0.00421,0.078720092,-0.031524658
0.00422,0.055831909,-0.035606384
0.00423,0.082061767,0.025192261
0.00424,0.067855835,-0.06577301
0.00425,0.077026367,0.032608032
0.00426,0.073944091,-0.090621948
0.00427,0.069061279,0.047973633
0.00428,0.074737548,-0.071304322
0.00429,0.06765747,0.051193237
0.0043,0.07585144,-0.069946289
0.00431,0.070236206,0.031143188
0.00432,0.07043457,-0.081069947
0.00433,0.067977905,0.031860351
0.00434,0.070205688,-0.077308655
0.00435,0.072113037,0.062576294
0.00436,0.07937622,-0.079315186
0.00437,0.069519043,0.038406372
0.00438,0.077636718,-0.075889588
0.00439,0.061630249,0.026626587
0.0044,0.082626342,-0.036514282
0.00441,0.063079834,-0.0078430178
0.00442,0.08694458,0.0085449217
0.00443,0.06576538,-0.065078736
0.00444,0.080795288,0.034255981
