MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.01
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 12:01:19)

Data:
Time,Channel 1,Channel 2
2.3,0.20846558,-0.097854614
2.31,0.11239624,-0.064048767
2.32,0.1726532,-0.090003967
2.33,0.20007324,-0.078865051
2.34,0.12155151,-0.086204529
2.35,0.21043396,-0.082260132
2.36,0.1678009,-0.090995789
2.37,0.12904358,-0.072242737
2.38,0.21484375,-0.09400177
2.39,0.12127686,-0.073425293
2.4,0.15675354,-0.096839905
2.41,0.19641113,-0.070983887
2.42,0.10852051,-0.091323853
2.43,0.20339966,-0.070983887
2.44,0.15988159,-0.085891724
2.45,0.12254333,-0.082229614
2.46,0.2073822,-0.082450867
2.47,0.12008667,-0.0834198
2.48,0.16442871,-0.085342407
2.49,0.19937134,-0.074401856
2.5,0.11526489,-0.0989151
2.51,0.21073914,-0.068809509
2.52,0.14477539,-0.10092163
2.53,0.12503052,-0.071670532
2.54,0.1905365,-0.088119507
2.55,0.10919189,-0.081893921
2.56,0.16012573,-0.087585449
2.57,0.18687439,-0.08241272
2.58,0.10473633,-0.087875366
2.59,0.20779419,-0.089363098
2.6,0.1257019,-0.096138001
2.61,0.13375854,-0.075775147
2.62,0.19596863,-0.093521118
2.63,0.10238647,-0.083145142
2.64,0.19314575,-0.098426819
2.65,0.16918945,-0.072608948
2.66,0.11257935,-0.09072876
2.67,0.19203186,-0.086044312
2.68,0.11404419,-0.084960938
2.69,0.125,-0.085723877
2.7,0.18411255,-0.084976197
2.71,0.092941284,-0.08052063
2.72,0.17849731,-0.098106384
2.73,0.17282104,-0.077163697
2.74,0.11196899,-0.089057923
2.75,0.19873047,-0.085800171
2.76,0.12776184,-0.08719635
2.77,0.12011719,-0.088272095
2.78,0.18778992,-0.084510803
2.79,0.095245361,-0.079841614
2.8,0.15060425,-0.099533081
2.81,0.17785644,-0.077087403
2.82,0.089935302,-0.097846985
2.83,0.18275452,-0.079223633
2.84,0.14505005,-0.10274506
2.85,0.10725403,-0.079666138
2.86,0.18444824,-0.089179993
2.87,0.11668396,-0.083160401
2.88,0.12800598,-0.090812683
2.89,0.18371582,-0.086685181
2.9,0.092681884,-0.085968018
2.91,0.16656494,-0.082382202
2.92,0.16671753,-0.098098755
2.93,0.093551635,-0.080284119
2.94,0.18391418,-0.099983216
2.95,0.13006592,-0.083854676
2.96,0.10061645,-0.093612671
2.97,0.17712402,-0.085281372
2.98,0.092559814,-0.087242127
2.99,0.11708069,-0.085624695
3,0.17610168,-0.088996887
3.01,0.08303833,-0.092269898
3.02,0.17352295,-0.088256836
3.03,0.15719604,-0.088012696
3.04,0.099929809,-0.09715271
3.05,0.184021,-0.078910828
3.06,0.10902405,-0.099555969
3.07,0.099716186,-0.076568604
3.08,0.16970825,-0.091491699
3.09,0.082794189,-0.084960938
3.1,0.12646484,-0.089500427
3.11,0.16500854,-0.083992005
3.12,0.078491211,-0.091148377
3.13,0.16911316,-0.084365845
3.14,0.14683533,-0.094360352
3.15,0.093719482,-0.080207825
3.16,0.17999268,-0.097419739
3.17,0.12008667,-0.078125
3.18,0.1025238,-0.10163116
3.19,0.17344665,-0.078086853
3.2,0.082168579,-0.086585999
3.21,0.11135864,-0.08745575
3.22,0.16139221,-0.08670044
3.23,0.070541381,-0.083412171
3.24,0.15185547,-0.089103699
3.25,0.14604187,-0.077590943
3.26,0.086044311,-0.094161988
3.27,0.17041016,-0.087814331
3.28,0.12037659,-0.095802307
3.29,0.086715698,-0.075424195
3.3,0.17385864,-0.10186768
3.31,0.087463378,-0.074447632
3.32,0.11566162,-0.088439942
3.33,0.16291809,-0.082855225
3.34,0.070892334,-0.088752747
3.35,0.14480591,-0.089935303
3.36,0.14614868,-0.084579468
3.37,0.072280883,-0.078567505
3.38,0.16403198,-0.095230103
3.39,0.11546326,-0.076011658
3.4,0.08126831,-0.097396851
3.41,0.16871643,-0.078247071
3.42,0.077011108,-0.088699341
3.43,0.1133728,-0.080818176
3.44,0.15231323,-0.087654114
3.45,0.073272705,-0.084228516
3.46,0.15670776,-0.086990357
3.47,0.13824463,-0.082077027
3.48,0.077468872,-0.085494995
3.49,0.16099548,-0.078323364
3.5,0.081344604,-0.092788697
3.51,0.090118408,-0.084693909
3.52,0.15078735,-0.093475342
3.53,0.061843872,-0.073852539
3.54,0.15826416,-0.086151123
3.55,0.11911011,-0.085861206
3.56,0.084579467,-0.08682251
3.57,0.15895081,-0.082199097
3.58,0.072723388,-0.081985474
3.59,0.10348511,-0.088378906
3.6,0.15066528,-0.0807724
3.61,0.062286377,-0.073661804
3.62,0.15037537,-0.091812134
3.63,0.12409973,-0.076423645
3.64,0.066802978,-0.096031189
3.65,0.15608215,-0.073059082
3.66,0.075561523,-0.08531189
3.67,0.088272094,-0.079292298
3.68,0.14700317,-0.079696655
3.69,0.064224243,-0.082138062
3.7,0.13180542,-0.080871582
3.71,0.14309692,-0.072753906
3.72,0.06842041,-0.0912323
3.73,0.15670776,-0.075637818
3.74,0.097946167,-0.089111328
3.75,0.069183349,-0.08152771
3.76,0.15084839,-0.090316773
3.77,0.058624267,-0.072952271
3.78,0.090942382,-0.081672669
3.79,0.1411438,-0.07774353
3.8,0.062042236,-0.082740784
3.81,0.13529968,-0.081016541
3.82,0.12887573,-0.077407837
3.83,0.063354492,-0.084083557
3.84,0.15817261,-0.086242676
3.85,0.091583252,-0.069641113
3.86,0.073806762,-0.086631775
3.87,0.14602661,-0.069648743
3.88,0.04788208,-0.086608887
3.89,0.11186218,-0.067512512
3.9,0.12911987,-0.079803467
3.91,0.056259155,-0.078163147
3.92,0.1421814,-0.08152771
3.93,0.11212158,-0.076675415
3.94,0.064483642,-0.076889038
3.95,0.15118408,-0.06956482
3.96,0.063186645,-0.082221985
3.97,0.088653564,-0.068580628
3.98,0.14205933,-0.082672119
3.99,0.046752929,-0.071861267
4,0.12850952,-0.078453064
4.01,0.1217041,-0.071975708
4.02,0.052124023,-0.079788208
4.03,0.1399231,-0.073883057
4.04,0.085617065,-0.074157715
4.05,0.059890747,-0.081062317
4.06,0.13972473,-0.073455811
4.07,0.056121826,-0.076248169
4.08,0.096710205,-0.079551697
4.09,0.13894653,-0.064537049
4.1,0.048141479,-0.081695557
4.11,0.13314819,-0.062225342
4.12,0.10920715,-0.075271607
4.13,0.059677124,-0.070655823
4.14,0.13818359,-0.071815491
4.15,0.069976806,-0.068847656
4.16,0.06816101,-0.073944092
4.17,0.13208008,-0.064170838
4.18,0.040344238,-0.078239441
4.19,0.10232544,-0.062553406
4.2,0.12231445,-0.0754776
4.21,0.047393798,-0.060317993
4.22,0.14309692,-0.078834534
4.23,0.099761962,-0.061538696
4.24,0.062957763,-0.070053101
4.25,0.14108276,-0.065483093
4.26,0.06236267,-0.066604614
4.27,0.069152832,-0.070327759
4.28,0.13040161,-0.064277649
4.29,0.034698486,-0.061325073
4.3,0.12286377,-0.073707581
4.31,0.10823059,-0.071617127
4.32,0.048812866,-0.072479248
4.33,0.13645935,-0.058151245
4.34,0.065994262,-0.075332642
4.35,0.068496704,-0.055427551
4.36,0.1335144,-0.062698364
4.37,0.044754028,-0.063949585
4.38,0.12347412,-0.067817688
4.39,0.11408997,-0.062683106
4.4,0.051879882,-0.061691284
4.41,0.13803101,-0.057800293
4.42,0.051300048,-0.06641388
4.43,0.06930542,-0.057548523
4.44,0.1194458,-0.069152832
4.45,0.037155151,-0.047172547
4.46,0.12290955,-0.060958863
4.47,0.10084534,-0.061264038
4.48,0.053085327,-0.059204102
4.49,0.13441467,-0.058624268
4.5,0.040008545,-0.057983399
4.51,0.10215759,-0.064102173
4.52,0.11941528,-0.054969788
4.53,0.044311523,-0.052101135
4.54,0.13986206,-0.060523987
4.55,0.063796997,-0.061630249
4.56,0.061370849,-0.064628601
4.57,0.12265015,-0.048309326
4.58,0.03465271,-0.056335449
4.59,0.11428833,-0.054481507
4.6,0.10357666,-0.055175781
4.61,0.048187255,-0.046821594
4.62,0.13708496,-0.054611206
4.63,0.04750061,-0.053161621
4.64,0.087539672,-0.053421021
4.65,0.12669373,-0.053565979
4.66,0.039825439,-0.051521301
4.67,0.13137817,-0.048675537
4.68,0.075164795,-0.054176331
4.69,0.049530029,-0.046173096
4.7,0.12205505,-0.05368042
4.71,0.035202026,-0.056030274
4.72,0.0962677,-0.058837891
4.73,0.11799622,-0.047203064
4.74,0.04283142,-0.04523468
4.75,0.13929748,-0.046585083
4.76,0.061691284,-0.053451538
4.77,0.060363769,-0.039932251
4.78,0.12626648,-0.04888916
4.79,0.033584594,-0.0522995
4.8,0.11976623,-0.057701111
4.81,0.095245361,-0.03843689
4.82,0.046936035,-0.04598999
4.83,0.1201477,-0.046218872
4.84,0.034317016,-0.039779663
4.85,0.088409423,-0.049110413
4.86,0.10873413,-0.036781311
4.87,0.035827636,-0.053474426
4.88,0.13388061,-0.045654297
4.89,0.054656982,-0.035736084
4.9,0.071502685,-0.045280457
4.91,0.12367248,-0.036521912
4.92,0.040985107,-0.037483216
4.93,0.12594604,-0.042556763
4.94,0.090042114,-0.035835266
4.95,0.049102783,-0.042251587
4.96,0.12023926,-0.033569336
4.97,0.035369873,-0.041381836
4.98,0.093841552,-0.030151367
4.99,0.11460876,-0.036338806
5,0.036102295,-0.040786743
5.01,0.1280365,-0.034637451
5.02,0.047470092,-0.04032898
5.03,0.072616577,-0.044494629
5.04,0.12049866,-0.026496887
5.05,0.037689209,-0.038665772
5.06,0.12994385,-0.02797699
5.07,0.086898803,-0.03414917
5.08,0.054107666,-0.025573731
5.09,0.12516785,-0.036148071
5.1,0.035461425,-0.01928711
5.11,0.095489502,-0.039360047
5.12,0.10310364,-0.030090332
5.13,0.036727905,-0.029830933
5.14,0.12748718,-0.031265259
5.15,0.055068969,-0.02495575
5.16,0.064117431,-0.023208618
5.17,0.12286377,-0.028793335
5.18,0.037963867,-0.019241333
5.19,0.10697937,-0.037544251
5.2,0.10903931,-0.012176514
5.21,0.040985107,-0.029525757
5.22,0.13536072,-0.022926331
5.23,0.073242187,-0.021194458
5.24,0.049179077,-0.021499634
5.25,0.12625122,-0.019699097
5.26,0.033569336,-0.024131775
5.27,0.074920654,-0.030921936
5.28,0.11003113,-0.013099671
5.29,0.032684326,-0.031570435
5.3,0.12049866,-0.012863159
5.31,0.087081909,-0.027114868
5.32,0.049560546,-0.0071792605
5.33,0.13259888,-0.020812988
5.34,0.037109375,-0.013916016
5.35,0.08529663,-0.030189514
5.36,0.12030029,-0.016685486
5.37,0.039474487,-0.01953125
5.38,0.12887573,-0.014503479
5.39,0.083618164,-0.024917603
5.4,0.049179077,-0.0031890871
5.41,0.12011719,-0.022193909
5.42,0.036636352,-0.0023651125
5.43,0.076904296,-0.028617859
5.44,0.11477661,0.0030136106
5.45,0.031860351,-0.015541077
5.46,0.13320923,-0.0063095095
5.47,0.080230712,-0.012802124
5.48,0.061416626,-0.010795593
5.49,0.12553406,-0.011383057
5.5,0.04397583,0.00050353983
5.51,0.096099853,-0.019561768
5.52,0.12120056,0.0062561033
5.53,0.036758422,-0.018890381
5.54,0.13638306,0.0035400389
5.55,0.074050903,-0.021133423
5.56,0.052825927,0.012374878
5.57,0.12393188,-0.012123108
5.58,0.031768798,0.00099182108
5.59,0.098999023,-0.022544861
5.6,0.10490417,0.0076065061
5.61,0.045944213,-0.016288758
5.62,0.13452148,0.0089340208
5.63,0.075256347,-0.012893677
5.64,0.060058593,0.014602661
5.65,0.13449097,-0.013504029
5.66,0.039672851,0.010841369
5.67,0.10812378,-0.019973755
5.68,0.11164856,0.0059280393
5.69,0.045181274,-0.0070495608
5.7,0.13458252,0.0072708128
5.71,0.073852539,-0.0043563845
5.72,0.05531311,0.0051422117
5.73,0.12426758,-0.007286072
5.74,0.034759521,0.019050598
5.75,0.096374511,-0.017547608
5.76,0.12136841,0.012588501
5.77,0.043701171,-0.0086135866
5.78,0.14205933,0.014335632
5.79,0.077331543,-0.0018157961
5.8,0.065490722,0.0063781736
5.81,0.12968445,0.00090026834
5.82,0.042892456,0.021835327
5.83,0.1026001,-0.012298584
5.84,0.11602783,0.028152466
5.85,0.040847778,-0.008911133
5.86,0.13424683,0.021690368
5.87,0.08102417,-0.0010528567
5.88,0.057937622,0.018936157
5.89,0.13488769,0.00097656229
5.9,0.042022705,0.022109985
5.91,0.095565795,-0.0043563845
5.92,0.12417602,0.029830932
5.93,0.050552368,-0.0029907229
5.94,0.135849,0.026512146
5.95,0.10879517,-0.0077514651
5.96,0.052459716,0.034004211
5.97,0.13778686,-0.0093307497
5.98,0.050811767,0.035385132
5.99,0.072311401,0.00047302225
6,0.12887573,0.030578613
6.01,0.036315918,0.0039520262
6.02,0.12509155,0.02481842
6.03,0.10783386,0.0088424681
6.04,0.058181762,0.034034729
6.05,0.14190674,-0.004211426
6.06,0.061798095,0.036575317
6.07,0.07913208,-0.0020599367
6.08,0.13943481,0.04851532
6.09,0.046569824,-0.0021362307
6.1,0.13571167,0.038902283
6.11,0.11228943,0.0016021726
6.12,0.058624267,0.033676147
6.13,0.13908386,0.0028686521
6.14,0.057907104,0.032928467
6.15,0.076110839,0.0089721678
6.16,0.13284302,0.045661926
6.17,0.043884277,0.002151489
6.18,0.12692261,0.044082641
6.19,0.11834717,6.866434E-005
6.2,0.056472778,0.051094055
6.21,0.15263367,0.0034866331
6.22,0.069656372,0.043228149
6.23,0.079208374,0.0067672727
6.24,0.13879394,0.044197082
6.25,0.057373046,0.0078277586
6.26,0.12033081,0.039169311
6.27,0.13223267,0.011779785
6.28,0.052307128,0.052780151
6.29,0.14590454,0.0024261472
6.3,0.087707519,0.049812317
6.31,0.067352295,0.00036621073
6.32,0.14222717,0.06023407
6.33,0.054290771,0.012840271
6.34,0.10797119,0.046325683
6.35,0.13537598,0.014015198
6.36,0.061279296,0.045570373
6.37,0.15141296,0.010871887
6.38,0.10424805,0.051292419
6.39,0.069961547,0.0055313108
6.4,0.15133667,0.061088562
6.41,0.05253601,0.0069961546
6.42,0.11697388,0.055786133
6.43,0.13441467,0.0023040769
6.44,0.059066772,0.06564331
6.45,0.14675903,0.01222229
6.46,0.089141845,0.052307129
6.47,0.06866455,0.014434814
6.48,0.1484375,0.055160522
6.49,0.057403564,0.019042969
6.5,0.12608337,0.059272766
6.51,0.13993835,0.0085754392
6.52,0.068328857,0.062973022
6.53,0.15841675,0.0062561033
6.54,0.08479309,0.065338135
6.55,0.08996582,0.0036621092
6.56,0.14605713,0.071762085
6.57,0.059051513,0.014785766
6.58,0.13473511,0.059196472
6.59,0.13302612,0.015525818
6.6,0.066375732,0.053283691
6.61,0.16073608,0.020324707
6.62,0.071914672,0.068107605
6.63,0.089874267,0.0104599
6.64,0.1456604,0.071762085
6.65,0.061584472,0.010086059
6.66,0.14337158,0.069480896
6.67,0.13687134,0.015792846
6.68,0.073410034,0.063217163
6.69,0.16323852,0.016113281
6.7,0.07925415,0.064437866
6.71,0.10522461,0.020584106
6.72,0.15339661,0.065109253
6.73,0.060623169,0.018722534
6.74,0.1544342,0.069541931
6.75,0.12057495,0.012130737
6.76,0.080078125,0.075180053
6.77,0.15397644,0.011535644
6.78,0.074066162,0.076248169
6.79,0.10679626,0.018501282
6.8,0.15687561,0.072013855
6.81,0.071990966,0.017395019
6.82,0.16848755,0.067306518
6.83,0.12457275,0.021034241
6.84,0.08694458,0.070091247
6.85,0.1653595,0.023384094
6.86,0.067871093,0.078994751
6.87,0.12469482,0.014892578
6.88,0.14553833,0.080123901
6.89,0.07131958,0.011825561
6.9,0.15896606,0.078651428
6.91,0.13005066,0.019309997
6.92,0.082611084,0.073043823
6.93,0.17106628,0.020698547
6.94,0.079620361,0.075088501
6.95,0.12017822,0.023971557
6.96,0.16223144,0.078018188
6.97,0.077667236,0.016098022
6.98,0.17248535,0.078598022
6.99,0.12507629,0.017616272
7,0.09260559,0.082626343
7.01,0.16452026,0.011001587
7.02,0.074050903,0.081069946
7.03,0.13606262,0.020065307
7.04,0.15422058,0.076507568
7.05,0.080657959,0.021392822
7.06,0.17958069,0.074829101
7.07,0.11294556,0.024719238
7.08,0.1023407,0.081794739
7.09,0.17399597,0.018203735
7.1,0.08769226,0.08253479
7.11,0.15419006,0.016670227
7.12,0.15631103,0.088188171
7.13,0.085006713,0.016944885
7.14,0.17837524,0.077194214
7.15,0.11576843,0.023231506
7.16,0.099472045,0.077827453
7.17,0.1710968,0.023498535
7.18,0.077453613,0.077178955
7.19,0.15571594,0.018661499
7.2,0.15202332,0.087547302
7.21,0.096038818,0.015518188
7.22,0.18263245,0.086212158
7.23,0.10879517,0.019165039
7.24,0.11955261,0.089248657
7.25,0.1789856,0.023361206
7.26,0.084503173,0.082931518
7.27,0.17312622,0.024452209
7.28,0.14303589,0.084007263
7.29,0.095535278,0.023323059
7.3,0.17811584,0.078430176
7.31,0.093597412,0.027915954
7.32,0.13822937,0.09009552
7.33,0.17214966,0.019546509
7.34,0.10063171,0.090408325
7.35,0.18795776,0.015052795
7.36,0.13215637,0.095558166
7.37,0.11430359,0.023757934
7.38,0.18547058,0.085731506
7.39,0.093154907,0.026489258
7.4,0.17584228,0.083900451
7.41,0.16374207,0.024703979
7.42,0.10464477,0.091636658
7.43,0.18893433,0.017402649
7.44,0.104599,0.090446472
7.45,0.12928772,0.019226074
7.46,0.17692566,0.094299316
7.47,0.096313476,0.016098022
7.48,0.1904602,0.095779419
7.49,0.15753174,0.024986267
7.5,0.11155701,0.086410522
7.51,0.19766235,0.027404785
7.52,0.10549927,0.086479187
7.53,0.14657593,0.026039123
7.54,0.18063354,0.094573974
7.55,0.10427856,0.018859863
7.56,0.18881226,0.094787597
7.57,0.15658569,0.019485473
7.58,0.11198425,0.095108032
7.59,0.19163513,0.017822265
7.6,0.10696411,0.090026855
7.61,0.13891602,0.027572632
7.62,0.1885376,0.095039367
7.63,0.10479736,0.018363952
7.64,0.19522095,0.092590332
7.65,0.17552185,0.018692016
7.66,0.11965942,0.092842102
7.67,0.20347595,0.023376465
7.68,0.13945007,0.10088348
7.69,0.11795044,0.024154663
7.7,0.19558716,0.091331482
7.71,0.10023498,0.026908874
7.72,0.17776489,0.083999634
7.73,0.17779541,0.027992248
7.74,0.11686707,0.094055176
7.75,0.20602417,0.018051147
7.76,0.13197327,0.096588135
7.77,0.1414032,0.01586914
7.78,0.19735718,0.10126495
7.79,0.11338806,0.022758484
7.8,0.20214844,0.091255188
7.81,0.17396545,0.023323059
7.82,0.12467957,0.089004516
7.83,0.20863342,0.026725769
7.84,0.10997009,0.091430664
7.85,0.15374756,0.019821167
7.86,0.1910553,0.098899841
7.87,0.11392212,0.018463135
7.88,0.20339966,0.096710205
7.89,0.16929626,0.014839172
7.9,0.13040161,0.097213745
7.91,0.21069336,0.02204895
7.92,0.11927795,0.094154358
7.93,0.1751709,0.022994995
7.94,0.20126343,0.090232849
7.95,0.12333679,0.024490356
7.96,0.21838379,0.096366882
7.97,0.15377808,0.019042969
7.98,0.13783264,0.096984863
7.99,0.20504761,0.015190124
8,0.11894226,0.097793579
8.01,0.17724609,0.012161255
8.02,0.19486999,0.10005188
8.03,0.1257019,0.021316528
8.04,0.22396851,0.092247009
8.05,0.1446991,0.023544311
8.06,0.16062927,0.088279724
8.07,0.21247864,0.024978637
8.08,0.12414551,0.094543457
