MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.0003
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:52:10)

Data:
Time,Channel 1,Channel 2
-0,0.10559082,-0.20256805
0.0003,0.18302917,-0.18927765
0.0006,0.20419311,-0.18486786
0.0009,0.13728332,-0.18435669
0.0012,0.11087036,-0.18611908
0.0015,0.16482544,-0.18808746
0.0018,0.19645691,-0.18305206
0.0021,0.14950561,-0.17877197
0.0024,0.10806274,-0.17814636
0.0027,0.14831543,-0.16381836
0.003,0.19284058,-0.15361023
0.0033,0.16604614,-0.14698029
0.0036,0.11187744,-0.14865112
0.0039,0.12692261,-0.15374756
0.0042,0.19572449,-0.15683746
0.0045,0.18911743,-0.16336823
0.0048,0.11404419,-0.15756226
0.0051,0.1109314,-0.15965271
0.0054,0.19320679,-0.16462708
0.0057,0.20365906,-0.15740204
0.006,0.12213135,-0.13552094
0.0063,0.098953247,-0.14387512
0.0066,0.17686462,-0.17444611
0.0069,0.19935608,-0.18035126
0.0072,0.13024902,-0.19361115
0.0075,0.099273681,-0.19537354
0.0078,0.16384888,-0.20391846
0.0081,0.18984985,-0.2064209
0.0084,0.1353302,-0.20723724
0.0087,0.10055542,-0.21799469
0.009,0.15290832,-0.21833038
0.0093,0.19152832,-0.21585083
0.0096,0.15388489,-0.20868683
0.0099,0.10514832,-0.20515442
0.0102,0.13438415,-0.20574188
0.0105,0.19436645,-0.19968414
0.0108,0.17323303,-0.20265198
0.0111,0.10853577,-0.20370483
0.0114,0.11402893,-0.19865418
0.0117,0.18901062,-0.20574188
0.012,0.19552612,-0.20867157
0.0123,0.11178589,-0.21460724
0.0126,0.093215942,-0.20910645
0.0129,0.17276001,-0.21037293
0.0132,0.19578552,-0.21889496
0.0135,0.12063599,-0.21941376
0.0138,0.094085693,-0.21180725
0.0141,0.15858459,-0.21479797
0.0144,0.18635559,-0.21180725
0.0147,0.13406372,-0.21833038
0.015,0.10121155,-0.21923828
0.0153,0.15261841,-0.22219086
0.0156,0.18772888,-0.21562195
0.0159,0.15124512,-0.22097778
0.0162,0.10073852,-0.22516632
0.0165,0.13424683,-0.21276093
0.0168,0.19096374,-0.21846771
0.0171,0.17063904,-0.2277298
0.0174,0.10154724,-0.23137665
0.0177,0.10545349,-0.24360657
0.018,0.1783905,-0.24925995
0.0183,0.1882782,-0.25001526
0.0186,0.10250854,-0.22638702
0.0189,0.088592529,-0.21136475
0.0192,0.16842651,-0.22312164
0.0195,0.19366455,-0.22803497
0.0198,0.11625671,-0.22450256
0.0201,0.090545654,-0.20764923
0.0204,0.15760803,-0.19151306
0.0207,0.18388367,-0.19297028
0.021,0.13557434,-0.19968414
0.0213,0.097625732,-0.19451141
0.0216,0.14387512,-0.18608093
0.0219,0.18112183,-0.18309021
0.0222,0.14920044,-0.17569733
